ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007059	chromosome segregation	154/4985	410/16472	8.210035416548645e-4	0.04025523714558534	0.036077515698451024	AAAS/UBE2C/PCID2/TUBGCP6/CDC16/CENPO/CSNK2A2/SMARCE1/CSNK1D/CENPN/ZWILCH/ARID1B/SENP6/BAZ1B/SIRT2/TLK1/ZWINT/C1orf146/NTMT1/MAD2L2/CIAO2A/SMARCA2/RAN/RNF212B/CENPM/SYCE3/CDCA5/MAP3K20/RAD21L1/STAG3/FIRRM/RAD18/CDK5RAP2/DRG1/FLNA/FANCD2/SPC24/MSH5/MAP9/ACTB/CUL3/MLH1/LSM14A/MMS19/ECT2/TRAPPC12/LATS1/KNSTRN/RHOA/CHEK2/ARL8B/ARID2/ANKRD53/SUN1/BRCA1/CENPS/PLSCR1/SKA3/PMF1/SMARCD3/HNRNPU/PUM1/STAG1/ITGB3BP/EML3/NUF2/CCNB1/ANAPC4/RNF212/TTK/CENPK/MND1/SMARCAD1/CEP192/RIOK2/ABRAXAS1/SPDL1/KIF2A/CHMP7/CCNE2/PTTG1/ESCO2/RMDN1/RPS3/ATM/CDC27/MAJIN/DPF2/CENATAC/KNL1/NCAPD3/ANAPC5/DDX3X/TUBGCP2/CENPJ/RACGAP1/DCTN2/SMARCC2/CCNB1IP1/MLH3/NUSAP1/INO80/KIF23/BUB1B/TERB1/TUBGCP4/CIAO2B/CENPT/HAUS2/RAB11A/UBE2I/KIF22/CHMP6/NDE1/NAA60/LCMT1/ANAPC11/SPAG5/AURKB/TOP3A/RIOK3/SMARCD2/NDEL1/HAUS1/BECN1/KIF18B/VPS4B/HAUS5/SYCE2/MAP1S/HAUS8/AKAP8L/GPSM2/ANAPC1/CTCF/SMARCA4/CSNK2A1/RMI2/TACC3/HAUS3/ANKRD31/SAC3D1/SMC1A/CHMP1A/KIF11/TERF1/DYNC1H1/DDB1/AKAP8/FMN2/ASPM/CEP63/PTEN/PSMG2	154
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	20/4985	35/16472	8.501463084545583e-4	0.041103233504343105	0.03683750630128039	ULBP1/HFE/IKBKB/B2M/HLA-G/ULBP3/RAET1L/ULBP2/RAET1G/HLA-C/MFSD6/MICA/PDIA3/HLA-F/IDE/ERAP2/TAPBPL/ACE/CLEC4A/HLA-B	20
GO:0050777	negative regulation of immune response	80/4985	195/16472	8.550885258537327e-4	0.041103233504343105	0.03683750630128039	CACTIN/RPS19/HCK/CD80/CR1L/MAPK14/CD300A/CD84/ASCL2/HFE/SUSD4/CD46/ENPP3/KIR2DL4/HLA-G/ATG5/CR2/TREM2/ARRB2/IL4I1/RC3H2/PTPN6/CEACAM1/EIF4E2/STAT2/PDCD1/NR1H3/MICA/FAM3A/LILRB1/GIGYF2/C4BPA/PPP3CB/TREX1/BCL6/HLA-F/LGALS9/IL20RB/RABGEF1/CD96/ZDHHC18/LILRB4/WDR41/NPY5R/USP38/NOD2/NLRX1/KLRC1/NLRC5/METTL3/A2M/KLRD1/TRAFD1/PCBP2/IL4R/AURKB/THOC1/PTPN2/NR1H2/AMBP/DUSP22/PLCG1/IL4/SAMHD1/PPARG/CD55/GPX1/SOCS5/STAT6/CD59/VSIG4/ARG1/SERPING1/MKRN2/OAS3/FURIN/CEP63/HLA-B/HLA-DRB1/HAVCR2	80
GO:0050657	nucleic acid transport	65/4985	153/16472	8.649110319787316e-4	0.041103233504343105	0.03683750630128039	AAAS/THOC2/PCID2/PNPT1/NPIPA1/SETD2/HNRNPA2B1/THOC5/QKI/ZC3H11A/AGFG1/DDX39B/RAN/SIDT1/NUP58/NXF3/MVP/XPO5/FYTTD1/LRPPRC/IGF2BP2/RANBP2/SRSF7/XPO1/YBX1/SENP2/SMG7/POLDIP3/NUP214/PARP11/NUP205/FMR1/SRSF3/MX2/HHEX/AHCTF1/NSUN2/NUP54/THOC3/ENY2/NUP160/HSF1/NUP107/MAGOHB/SARNP/PABPN1/NRDE2/DDX19A/NUP93/DDX19B/NUP88/NUP85/THOC1/SRSF1/SUPT6H/KHSRP/AKAP8L/PEG10/IWS1/TSC1/G3BP2/HNRNPA1/KIF5C/NPM1/RBM8A	65
GO:0050658	RNA transport	65/4985	153/16472	8.649110319787316e-4	0.041103233504343105	0.03683750630128039	AAAS/THOC2/PCID2/PNPT1/NPIPA1/SETD2/HNRNPA2B1/THOC5/QKI/ZC3H11A/AGFG1/DDX39B/RAN/SIDT1/NUP58/NXF3/MVP/XPO5/FYTTD1/LRPPRC/IGF2BP2/RANBP2/SRSF7/XPO1/YBX1/SENP2/SMG7/POLDIP3/NUP214/PARP11/NUP205/FMR1/SRSF3/MX2/HHEX/AHCTF1/NSUN2/NUP54/THOC3/ENY2/NUP160/HSF1/NUP107/MAGOHB/SARNP/PABPN1/NRDE2/DDX19A/NUP93/DDX19B/NUP88/NUP85/THOC1/SRSF1/SUPT6H/KHSRP/AKAP8L/PEG10/IWS1/TSC1/G3BP2/HNRNPA1/KIF5C/NPM1/RBM8A	65
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	47/4985	104/16472	9.049354438297366e-4	0.04267703184717644	0.03824797456443885	MAPT/FASLG/BID/DIABLO/NLRC4/CASP2/RACK1/PDCD5/CASP8/GSN/BAD/ATP2A3/HMGB1/BCL2L13/HSPE1/CASP1/CASP10/FIS1/CLEC7A/LGALS9/CASP9/FAS/ARL6IP5/DAPK1/CARD9/SNCA/PDCD6/F2R/CARD8/ST18/RPS3/AIFM1/PIDD1/NLRP2/DDX3X/SENP1/NDUFA13/REST/PPARG/MALT1/EIF2AK3/HSPD1/VCP/MTCH1/HTRA2/TNF/NLRP1	47
GO:0002092	positive regulation of receptor internalization	16/4985	26/16472	9.376123453897444e-4	0.04388309901377152	0.0393288750937006	SELE/VEGFA/ARRB2/AP2M1/TBC1D5/FMR1/EGF/DTNBP1/ARRB1/AHI1/SCYL2/CD63/PLCG2/MAGI2/PCSK9/ATAD1	16
GO:0007034	vacuolar transport	68/4985	162/16472	9.845828984568988e-4	0.045516581101941074	0.04079283307427204	CLEC16A/CACNG5/ATP13A2/C9orf72/PXK/VPS53/CACNG7/AP4M1/TRAK1/VPS8/AP3S2/ATP6V0D1/VPS41/ALS2/RBSN/TMEM50B/AP1G1/ARL8B/VAMP7/VPS13A/RAB7A/NEDD4/GAK/AP3S1/SNF8/ZFYVE16/VPS37A/CHMP7/HGSNAT/LEPROTL1/IRGM/HOOK3/CCDC91/SCYL2/GNPTAB/AP1G2/VTI1B/NAGPA/CLN3/CHMP6/HGS/ANKFY1/GGA3/NCOA4/TSG101/PLEKHM1/NPC1/HOOK2/BECN1/AP3D1/VPS4B/USE1/PTPN23/TPCN2/SCARB2/SNX27/VPS13D/VPS13C/PCSK9/CHMP1A/LRRK2/VCP/GNPTG/HOOK1/MTM1/AP3B1/LYST/NDFIP2	68
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	45/4985	99/16472	9.922797585278367e-4	0.045516581101941074	0.04079283307427204	ANTKMT/NDUFB2/ATP5F1C/TREM2/NDUFA3/ATP5MF/NDUFC1/ATP5PF/PPARA/ATP5PO/NDUFA10/SPHK2/NME6/IMPDH2/NME4/NDUFS1/NDUFS6/SLC25A13/IMPDH1/PRKAG2/ATP5PB/ADCY10/NDUFS4/ATPSCKMT/ATP5MC1/NME7/SDHD/NDUFS3/NDUFS8/NDUFS7/PID1/ATP5PD/NDUFA12/VPS9D1/ATP6V0C/ALDOA/NDUFV2/ATP5F1A/ATP5F1D/NDUFA13/TAFAZZIN/IL4/ENO1/NDUFS2/VCP	45
GO:0051054	positive regulation of DNA metabolic process	111/4985	285/16472	9.94616129615093e-4	0.045516581101941074	0.04079283307427204	FAM168A/SMARCE1/WRAP53/ARID1B/MAPK3/PNKP/KMT5B/BRCC3/EP400/NSD2/HNRNPD/HNRNPA2B1/SETMAR/PML/UCHL5/CCT3/SLF2/MAD2L2/BABAM2/SMARCA2/TFPT/SMOC2/LPIN1/CTNNB1/NBN/DNA2/HMGB1/IL6/CCT7/DBF4/ACTB/DKC1/ING3/BRD8/POT1/CCT8/MLH1/WDR48/MMS19/DDX11/CHTF18/KMT5C/APLF/STPG4/MEAF6/ARID2/PAXIP1/BRCA1/SSBP1/CD40/STN1/SMARCD3/RTEL1/RFC2/EGF/CCT5/SLF1/ABRAXAS1/UIMC1/SPIDR/MRNIP/HMBOX1/CHTF8/RPS3/ATM/DBF4B/WT1/NOX4/HSF1/RAD51/DPF2/BRPF3/MAP2K4/PARN/POLG2/TCP1/ATF1/SMARCC2/E2F7/MAPKAPK5/BAZ1A/INO80/PRDM7/SPIRE2/USP7/INO80E/CTC1/AURKB/SMARCD2/INO80C/TMEM161A/NFATC1/PRKD2/RUVBL2/ACD/HDGFL2/IL4/ATRX/FANCB/SMARCA4/SMCHD1/STAT6/RAD50/KAT7/HNRNPA1/EXOSC3/TERF1/FMN2/TFRC/TNF/PMS2	111
GO:0050931	pigment cell differentiation	19/4985	33/16472	0.0010075752322506212	0.04577058665326719	0.04102047772165842	KITLG/ADAMTSL4/EDN3/HPS4/GLI3/SLC24A5/AP1G1/MEF2C/ENPP1/CD63/BLOC1S6/GNA11/BLOC1S3/AP3D1/AP1M1/USP13/EDNRB/ZEB2/SOX10	19
GO:0070588	calcium ion transmembrane transport	128/4985	335/16472	0.001031907736712529	0.04653376640445259	0.04170445405384481	BDKRB1/ITPR2/SLC25A23/CAMK2D/ITPR1/CACNG5/AKAP5/CD19/TRPM8/CRACR2A/NOS1/FASLG/JPH1/CRHR1/ATP2B2/TRPC4/PML/OPRM1/ATG5/GSTO1/PLCE1/NCS1/JPH2/PLCB1/CCL19/FKBP1A/CACNG7/CAV1/CALCR/SRI/ATP2A1/ADCYAP1R1/ATP2A3/SLC24A1/PTPN6/SLC8A1/SUMO1/PPP3R1/CALM2/GSTM2/CATSPER2/FLNA/TRPV1/PPP3CB/TMEM38B/CACNA2D4/PLCH1/SLC24A5/P2RX6/TRPC1/MCOLN2/TMCO1/STIM2/NALCN/STIMATE/CACNA2D3/IBTK/SLC25A25/FMR1/CACNA1C/LIME1/MCUR1/PRKD1/PDE4B/PLCB4/SLC8A3/SELENON/YWHAE/PKD2/PKD2L2/CACNA1G/SNCA/F2R/PDE4D/CATSPER4/SLC24A4/TRPM5/P2RX7/TRPV4/PLCB3/P2RX4/CABP2/SCN8A/CACNB3/ANO6/ATP2A2/PSEN1/ERO1A/ANXA2/GNB5/TRPM1/CAPN3/PLCG2/PKD1/DHRS7C/ITGB3/CACNA1A/TRPV2/THY1/STAC2/CALM3/TRPM4/HRC/RYR1/MCU/RYR2/PLCG1/EDNRB/CHRNA7/RYR3/TPCN2/CACNB4/CACNA1D/CACNA1H/SCN3A/SCN1A/SCN9A/CACNB2/CBARP/CALM1/ANK2/PSEN2/DMD/CACNA1S/CYBA/ITGAV/DRD3/SEC61A1	128
GO:0007018	microtubule-based movement	154/4985	412/16472	0.0010429923654282293	0.04669280314214203	0.041846985828775635	NME8/SLIRP/CALY/DNHD1/DNAH3/FBXW11/CFAP43/KIF5A/ARMC12/CFAP298/RFX3/KIF5B/IQCF1/TTLL9/SPEM1/PRSS55/UXT/MAPT/CFAP73/CCDC38/SPMIP10/DST/CATSPERE/CFAP46/DNAI4/TCTE1/SEMG2/SEMG1/SPAG6/AQP4/KLC1/CFAP70/KTN1/CABYR/WDR19/EPPIN/FSIP2/TTLL6/WDPCP/TRAK1/CATSPER2/LRPPRC/DNAH1/KIF15/AP3S2/CFAP69/DNAH14/IFT22/TTC21A/IFT122/DYNLT3/CLXN/DPCD/RABL2B/C2CD6/LZTFL1/SPAG16/ZMYND10/CFAP221/DYNC1I2/KIFC3/DYNLT2B/QRICH2/ARL8B/BBS1/SUN1/TPPP2/DYNC2LI1/BORCS8/RPGR/CFAP44/DNAH12/DZIP1/VPS13A/KIF12/CCDC39/HNRNPU/RABGEF1/ADCY10/HDAC6/SLC9B2/AP3S1/DTNBP1/COPG1/CFAP100/UCHL1/KIF2A/CATSPER4/DNAAF11/VDAC3/STAU2/KIF13B/DNAAF4/CFAP54/FUZ/DYNLT5/DLG2/SYBU/AP3B2/RAB6A/MAK/HYDIN/KIF21A/ACTR10/BICD1/ASH1L/BLOC1S1/SYNE2/GARIN2/KIF23/BBS4/BBS2/RHOT2/BLOC1S6/CLN3/KATNIP/MAPK8IP3/IFT140/KIF22/NDE1/CLUAP1/CFAP52/RHOT1/SEPTIN4/NETO1/NDEL1/GAPDHS/FLOT2/BLOC1S3/AP3D1/KIF18B/ODAD4/RAB27B/STK11/MAP1S/KXD1/CHRNA7/ARHGAP21/SPG7/SPAST/OPA1/DYNC2H1/HSPB1/IFT172/KIF11/KIF5C/DYNC1H1/TTC21B/FMN2/SPG11/OFD1/AP3B1/KIF1B/RASGRP1	154
GO:0033044	regulation of chromosome organization	96/4985	242/16472	0.0010628566720595064	0.04723977352506209	0.04233719117783418	UBE2C/PCID2/CDC16/SMARCE1/ZWILCH/ARID1B/MAPK3/PNKP/YLPM1/SENP6/MAPT/BAZ1B/HNRNPD/HNRNPA2B1/SETMAR/PML/ZWINT/H3-3A/UCHL5/CCT3/SETDB1/NSMCE4A/SLF2/MAD2L2/SMARCA2/TFPT/CTNNB1/NBN/MAP3K20/CCT7/CDK5RAP2/SPC24/ACTB/DKC1/POT1/CCT8/CUL3/DDX11/HDAC8/TRAPPC12/MPHOSPH8/ARID2/STN1/SMARCD3/RTEL1/HNRNPU/XRN1/NUF2/DCP2/CCT5/CCNB1/ANAPC4/SLF1/TTK/RIOK2/SPDL1/GTF2H2/HMBOX1/ATM/CDC27/DPF2/KNL1/NCAPD3/PARN/ANAPC5/TCP1/SMARCC2/PPHLN1/MAPKAPK5/MNAT1/INO80/BUB1B/USP7/INO80E/LCMT1/ANAPC11/CTC1/AURKB/SMARCD2/INO80C/BECN1/H3-3B/RUVBL2/ACD/ATRX/ANAPC1/CTCF/SMARCA4/RMI2/RAD50/TACC3/GNL3L/HNRNPA1/TERF1/MCPH1/PSMG2	96
GO:2001056	positive regulation of cysteine-type endopeptidase activity	53/4985	121/16472	0.0010862976710757834	0.0479367643707585	0.0429618477432979	MAPT/FASLG/BID/DIABLO/NLRC4/CASP2/RACK1/PDCD5/CASP8/GSN/BAD/ATP2A3/HMGB1/BCL2L13/HSPE1/CASP1/TBC1D10A/CASP10/FIS1/CLEC7A/LGALS9/CASP9/FAS/ARL6IP5/DAPK1/CARD9/SNCA/PDCD6/F2R/CARD8/RIPK2/CYFIP2/ST18/RPS3/AIFM1/PIDD1/MEFV/NLRP2/DDX3X/SENP1/LGMN/USP50/NDUFA13/REST/PPARG/MALT1/EIF2AK3/HSPD1/VCP/MTCH1/HTRA2/TNF/NLRP1	53
GO:0051298	centrosome duplication	35/4985	73/16472	0.0011045311332602407	0.04839569745589906	0.04337315237737115	CEP135/ROCK2/CCDC57/PDCD6IP/CDK5RAP2/XPO1/RBM14/BRCA1/KAT2A/BRCA2/USP33/PKD2/CEP120/CEP192/PLK4/TMEM67/CHORDC1/DEUP1/CENATAC/CENPJ/POC1B/CCNF/NDE1/NUBP1/TRIM37/BRSK1/VPS4B/WDR62/SAC3D1/CHMP1A/RTTN/NPM1/C2CD3/ALMS1/CEP63	35
GO:0043484	regulation of RNA splicing	72/4985	174/16472	0.0011428273118490513	0.049580415093479116	0.044434919049206885	RPS13/GRSF1/CLNS1A/HNRNPLL/MBNL1/CELF6/CELF5/TAF6L/CCNL1/JMJD6/CELF4/DYRK1A/RBM38/HNRNPA2B1/ESRP1/CELF1/QKI/RBM15/MBNL3/SUPT3H/RBM3/HNRNPL/ILDR1/NSRP1/RBM39/SF1/CELF2/RBMY1D/CCNL2/SRSF7/RBMX/CLK1/RBM5/KAT2A/TIA1/FMR1/FXR1/HNRNPU/SRSF3/PTBP2/NOVA1/SRSF10/ARB2A/RBM24/HNRNPH1/ENY2/CLK4/RBM25/RBM4/STH/RBM7/PRMT5/CLK3/ESRP2/RNPS1/DDX5/SRSF1/U2AF2/CIRBP/SNRNP70/SRRM1/REST/PQBP1/SRSF6/KHDRBS2/NCL/PTBP1/HNRNPA1/NPM1/RBM8A/LARP7/RBFOX2	72
GO:0070296	sarcoplasmic reticulum calcium ion transport	21/4985	38/16472	0.0011476204853298015	0.049580415093479116	0.044434919049206885	CAMK2D/GSTO1/SRI/ATP2A1/SLC8A1/CALM2/GSTM2/TMEM38B/CACNA1C/PDE4D/ATP2A2/DHRS7C/CALM3/HRC/RYR1/RYR2/RYR3/CALM1/ANK2/ZMPSTE24/DMD	21
